,full_paths,classes,labels,execution
6799,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0053.jpg,062.eiffel-tower,61,train
6800,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0076.jpg,062.eiffel-tower,61,train
6801,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0015.jpg,062.eiffel-tower,61,train
6802,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0037.jpg,062.eiffel-tower,61,train
6803,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0032.jpg,062.eiffel-tower,61,train
6804,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0044.jpg,062.eiffel-tower,61,train
6805,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0043.jpg,062.eiffel-tower,61,train
6806,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0061.jpg,062.eiffel-tower,61,train
6807,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0017.jpg,062.eiffel-tower,61,train
6808,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0070.jpg,062.eiffel-tower,61,train
6809,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0056.jpg,062.eiffel-tower,61,train
6810,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0030.jpg,062.eiffel-tower,61,train
6811,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0065.jpg,062.eiffel-tower,61,train
6812,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0057.jpg,062.eiffel-tower,61,train
6813,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0050.jpg,062.eiffel-tower,61,train
6814,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0062.jpg,062.eiffel-tower,61,train
6815,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0006.jpg,062.eiffel-tower,61,train
6816,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0023.jpg,062.eiffel-tower,61,train
6817,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0019.jpg,062.eiffel-tower,61,train
6818,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0079.jpg,062.eiffel-tower,61,train
6819,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0055.jpg,062.eiffel-tower,61,train
6820,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0013.jpg,062.eiffel-tower,61,train
6821,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0039.jpg,062.eiffel-tower,61,train
6822,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0046.jpg,062.eiffel-tower,61,train
6823,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0083.jpg,062.eiffel-tower,61,train
6824,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0068.jpg,062.eiffel-tower,61,train
6825,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0024.jpg,062.eiffel-tower,61,train
6826,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0027.jpg,062.eiffel-tower,61,train
6827,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0040.jpg,062.eiffel-tower,61,train
6828,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0016.jpg,062.eiffel-tower,61,train
6829,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0018.jpg,062.eiffel-tower,61,train
6830,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0081.jpg,062.eiffel-tower,61,train
6831,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0033.jpg,062.eiffel-tower,61,train
6832,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0022.jpg,062.eiffel-tower,61,train
6833,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0010.jpg,062.eiffel-tower,61,train
6834,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0020.jpg,062.eiffel-tower,61,train
6835,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0042.jpg,062.eiffel-tower,61,train
6836,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0021.jpg,062.eiffel-tower,61,train
6837,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0082.jpg,062.eiffel-tower,61,train
6838,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0069.jpg,062.eiffel-tower,61,train
6839,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0025.jpg,062.eiffel-tower,61,train
6840,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0028.jpg,062.eiffel-tower,61,train
6841,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0075.jpg,062.eiffel-tower,61,train
6842,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0005.jpg,062.eiffel-tower,61,train
6843,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0054.jpg,062.eiffel-tower,61,train
6844,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0035.jpg,062.eiffel-tower,61,eval
6845,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0073.jpg,062.eiffel-tower,61,eval
6846,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0080.jpg,062.eiffel-tower,61,eval
6847,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0026.jpg,062.eiffel-tower,61,eval
6848,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0051.jpg,062.eiffel-tower,61,eval
6849,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0004.jpg,062.eiffel-tower,61,eval
6850,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0034.jpg,062.eiffel-tower,61,eval
6851,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0052.jpg,062.eiffel-tower,61,eval
6852,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0066.jpg,062.eiffel-tower,61,eval
6853,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0074.jpg,062.eiffel-tower,61,eval
6854,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0036.jpg,062.eiffel-tower,61,eval
6855,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0059.jpg,062.eiffel-tower,61,eval
6856,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0060.jpg,062.eiffel-tower,61,eval
6857,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0041.jpg,062.eiffel-tower,61,eval
6858,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0011.jpg,062.eiffel-tower,61,eval
6859,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0071.jpg,062.eiffel-tower,61,eval
6860,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/062.eiffel-tower/062_0038.jpg,062.eiffel-tower,61,eval
6861,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0073.jpg,063.electric-guitar-101,62,train
6862,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0086.jpg,063.electric-guitar-101,62,train
6863,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0060.jpg,063.electric-guitar-101,62,train
6864,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0069.jpg,063.electric-guitar-101,62,train
6865,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0058.jpg,063.electric-guitar-101,62,train
6866,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0100.jpg,063.electric-guitar-101,62,train
6867,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0028.jpg,063.electric-guitar-101,62,train
6868,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0080.jpg,063.electric-guitar-101,62,train
6869,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0014.jpg,063.electric-guitar-101,62,train
6870,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0116.jpg,063.electric-guitar-101,62,train
6871,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0089.jpg,063.electric-guitar-101,62,train
6872,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0085.jpg,063.electric-guitar-101,62,train
6873,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0003.jpg,063.electric-guitar-101,62,train
6874,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0026.jpg,063.electric-guitar-101,62,train
6875,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0007.jpg,063.electric-guitar-101,62,train
6876,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0053.jpg,063.electric-guitar-101,62,train
6877,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0001.jpg,063.electric-guitar-101,62,train
6878,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0011.jpg,063.electric-guitar-101,62,train
6879,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0103.jpg,063.electric-guitar-101,62,train
6880,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0105.jpg,063.electric-guitar-101,62,train
6881,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0064.jpg,063.electric-guitar-101,62,train
6882,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0118.jpg,063.electric-guitar-101,62,train
6883,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0027.jpg,063.electric-guitar-101,62,train
6884,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0059.jpg,063.electric-guitar-101,62,train
6885,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0092.jpg,063.electric-guitar-101,62,train
6886,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0041.jpg,063.electric-guitar-101,62,train
6887,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0061.jpg,063.electric-guitar-101,62,train
6888,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0036.jpg,063.electric-guitar-101,62,train
6889,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0048.jpg,063.electric-guitar-101,62,train
6890,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0065.jpg,063.electric-guitar-101,62,train
6891,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0122.jpg,063.electric-guitar-101,62,train
6892,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0082.jpg,063.electric-guitar-101,62,train
6893,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0090.jpg,063.electric-guitar-101,62,train
6894,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0070.jpg,063.electric-guitar-101,62,train
6895,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0113.jpg,063.electric-guitar-101,62,train
6896,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0012.jpg,063.electric-guitar-101,62,train
6897,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0081.jpg,063.electric-guitar-101,62,train
6898,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0068.jpg,063.electric-guitar-101,62,train
6899,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0038.jpg,063.electric-guitar-101,62,train
6900,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0046.jpg,063.electric-guitar-101,62,train
6901,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0025.jpg,063.electric-guitar-101,62,train
6902,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0055.jpg,063.electric-guitar-101,62,train
6903,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0063.jpg,063.electric-guitar-101,62,train
6904,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0077.jpg,063.electric-guitar-101,62,train
6905,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0078.jpg,063.electric-guitar-101,62,train
6906,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0071.jpg,063.electric-guitar-101,62,train
6907,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0043.jpg,063.electric-guitar-101,62,train
6908,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0050.jpg,063.electric-guitar-101,62,train
6909,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0088.jpg,063.electric-guitar-101,62,train
6910,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0115.jpg,063.electric-guitar-101,62,train
6911,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0101.jpg,063.electric-guitar-101,62,train
6912,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0056.jpg,063.electric-guitar-101,62,train
6913,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0067.jpg,063.electric-guitar-101,62,train
6914,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0091.jpg,063.electric-guitar-101,62,train
6915,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0022.jpg,063.electric-guitar-101,62,train
6916,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0083.jpg,063.electric-guitar-101,62,train
6917,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0005.jpg,063.electric-guitar-101,62,train
6918,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0087.jpg,063.electric-guitar-101,62,train
6919,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0072.jpg,063.electric-guitar-101,62,train
6920,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0098.jpg,063.electric-guitar-101,62,train
6921,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0024.jpg,063.electric-guitar-101,62,train
6922,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0095.jpg,063.electric-guitar-101,62,train
6923,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0112.jpg,063.electric-guitar-101,62,train
6924,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0057.jpg,063.electric-guitar-101,62,train
6925,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0020.jpg,063.electric-guitar-101,62,train
6926,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0023.jpg,063.electric-guitar-101,62,train
6927,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0029.jpg,063.electric-guitar-101,62,train
6928,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0019.jpg,063.electric-guitar-101,62,train
6929,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0049.jpg,063.electric-guitar-101,62,train
6930,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0117.jpg,063.electric-guitar-101,62,train
6931,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0110.jpg,063.electric-guitar-101,62,train
6932,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0009.jpg,063.electric-guitar-101,62,train
6933,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0040.jpg,063.electric-guitar-101,62,train
6934,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0093.jpg,063.electric-guitar-101,62,train
6935,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0102.jpg,063.electric-guitar-101,62,train
6936,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0104.jpg,063.electric-guitar-101,62,train
6937,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0109.jpg,063.electric-guitar-101,62,train
6938,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0042.jpg,063.electric-guitar-101,62,train
6939,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0039.jpg,063.electric-guitar-101,62,train
6940,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0044.jpg,063.electric-guitar-101,62,train
6941,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0094.jpg,063.electric-guitar-101,62,train
6942,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0107.jpg,063.electric-guitar-101,62,train
6943,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0074.jpg,063.electric-guitar-101,62,train
6944,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0076.jpg,063.electric-guitar-101,62,train
6945,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0052.jpg,063.electric-guitar-101,62,train
6946,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0120.jpg,063.electric-guitar-101,62,train
6947,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0106.jpg,063.electric-guitar-101,62,train
6948,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0013.jpg,063.electric-guitar-101,62,train
6949,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0062.jpg,063.electric-guitar-101,62,train
6950,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0015.jpg,063.electric-guitar-101,62,train
6951,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0016.jpg,063.electric-guitar-101,62,train
6952,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0075.jpg,063.electric-guitar-101,62,train
6953,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0030.jpg,063.electric-guitar-101,62,train
6954,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0037.jpg,063.electric-guitar-101,62,train
6955,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0021.jpg,063.electric-guitar-101,62,train
6956,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0108.jpg,063.electric-guitar-101,62,train
6957,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0047.jpg,063.electric-guitar-101,62,train
6958,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0119.jpg,063.electric-guitar-101,62,eval
6959,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0111.jpg,063.electric-guitar-101,62,eval
6960,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0004.jpg,063.electric-guitar-101,62,eval
6961,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0066.jpg,063.electric-guitar-101,62,eval
6962,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0096.jpg,063.electric-guitar-101,62,eval
6963,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0084.jpg,063.electric-guitar-101,62,eval
6964,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0034.jpg,063.electric-guitar-101,62,eval
6965,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0121.jpg,063.electric-guitar-101,62,eval
6966,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0035.jpg,063.electric-guitar-101,62,eval
6967,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0002.jpg,063.electric-guitar-101,62,eval
6968,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0051.jpg,063.electric-guitar-101,62,eval
6969,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0018.jpg,063.electric-guitar-101,62,eval
6970,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0006.jpg,063.electric-guitar-101,62,eval
6971,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0033.jpg,063.electric-guitar-101,62,eval
6972,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0079.jpg,063.electric-guitar-101,62,eval
6973,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0097.jpg,063.electric-guitar-101,62,eval
6974,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0054.jpg,063.electric-guitar-101,62,eval
6975,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0099.jpg,063.electric-guitar-101,62,eval
6976,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0010.jpg,063.electric-guitar-101,62,eval
6977,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0032.jpg,063.electric-guitar-101,62,eval
6978,/home/angepapa/PycharmProjects/Mobile-vit/calteck_256/256_ObjectCategories/063.electric-guitar-101/063_0114.jpg,063.electric-guitar-101,62,eval
